Airport Name,Frequency,Latitude,Longitude
Peretola Airport,9,43.810001,11.2051
Kuujjuarapik Airport,9,55.2818984985,-77.765296936
Yamagata Airport,9,38.4118995667,140.371002197
General Urquiza Airport,9,-31.7948,-60.4804
Sochi International Airport,9,43.449902,39.9566
Alferez Fap David Figueroa Fernandini Airport,9,-9.8788099289,-76.2048034668
Santana do Araguaia Airport,9,-9.3199701309,-50.3284988403
Almirante Marco Andres Zar Airport,9,-43.2105,-65.2703
Dundee Airport,9,56.4524993896,-3.0258300304
Aviador C. Campos Airport,9,-40.075401,-71.137299
Heringsdorf Airport,9,53.8787002563,14.152299881
Mae Sot Airport,9,16.6998996735,98.5450973511
Hercílio Luz International Airport,9,-27.6702785492,-48.5525016785
Kemi-Tornio Airport,9,65.7787017822,24.5820999146
Federico Garcia Lorca Airport,9,37.1887016296,-3.7773599625
New Islamabad International Airport,9,33.560713,72.851613
Gimli Industrial Park Airport,9,50.6281013489,-97.043296814
Mara Serena Lodge Airstrip,9,-1.406111,35.008057
Handan Airport,9,36.5258333333,114.425555556
Fallon Naval Air Station,9,39.41659927,-118.7009964
Forlì Airport,9,44.194801,12.0701
Oita Airport,9,33.4794006348,131.736999512
Rio Galeão – Tom Jobim International Airport,9,-22.8099994659,-43.2505569458
Matsuyama Airport,9,33.8272018433,132.6999969482
Hyakuri Airport,9,36.181098938,140.414993286
Aden International Airport,9,12.8295001984,45.0288009644
Casa De Campo International Airport,9,18.4507007599,-68.9117965698
Akita Airport,9,39.6156005859,140.2189941406
Marcos A. Gelabert International Airport,9,8.9733400345,-79.5556030273
Texada Gillies Bay Airport,9,49.6941986084,-124.5179977417
Ashgabat International Airport,9,37.986801,58.361
Hunter Army Air Field,9,32.00999832,-81.14569855
Anderson Municipal Darlington Field,9,40.1086006165,-85.6129989624
Aklavik/Freddie Carmichael Airport,9,68.223297,-135.00599
Chengdu Shuangliu International Airport,9,30.5785007477,103.9469985962
Robert Gray  Army Air Field Airport,9,31.067199707,-97.8289031982
Genoa Cristoforo Colombo Airport,9,44.4133,8.8375
Varna Airport,9,43.232101,27.8251
Acadiana Regional Airport,9,30.0378,-91.883904
Altoona Blair County Airport,9,40.29639816,-78.31999969
Chichen Itza International Airport,9,20.6413002014,-88.4461975098
Lee Gilmer Memorial Airport,9,34.27259827,-83.8302002
Musoma Airport,9,-1.503,33.8021
Alexandra Airport,9,-45.2117004395,169.3730010986
Scott AFB/Midamerica Airport,9,38.5452,-89.835197
Woodbourne Airport,9,-41.5182991028,173.8699951172
Monte Dourado Airport,9,-0.8898389999999999,-52.6022
Gerrard Smith International Airport,9,19.6870002747,-79.8827972412
Yonaguni Airport,9,24.4668998718,122.9779968262
Pierre Regional Airport,9,44.38270187,-100.2860031
Malikus Saleh Airport,9,5.2266798019,96.950302124
Changzhi Airport,9,36.247501,113.125999
Noumérat - Moufdi Zakaria Airport,9,32.3841018677,3.7941100597
Malmö Sturup Airport,9,55.536305364,13.3761978149
Gorakhpur Airport,9,26.7397003174,83.4496994019
Alpha Airport,9,-23.646099,146.584
Picos Airport,9,-7.0620598793,-41.5237007141
Kingsville Naval Air Station,9,27.5072002411,-97.8097000122
Los Garzones Airport,9,8.82374,-75.8258
Knox County Regional Airport,9,44.06010056,-69.09919739
Jwaneng Airport,9,-24.6023006439,24.6909999847
Shahid Sadooghi Airport,9,31.9048995972,54.2765007019
City of Colorado Springs Municipal Airport,9,38.805801,-104.700996
N'Gaoundéré Airport,9,7.3570098877,13.5592002869
K. D. Matanzima Airport,9,-31.5463631849,28.6733551025
Guardiamarina Zañartu Airport,9,-54.931098938,-67.6262969971
South Cariboo Region / 108 Mile Airport,9,51.7360992432,-121.333000183
Cyril E. King Airport,9,18.3372993469,-64.9733963013
Andrés Miguel Salazar Marcano Airport,9,10.794432,-63.98159
St Gallen Altenrhein Airport,9,47.4850006104,9.5607700348
Vieques Airport,9,18.1158008575,-65.4226989746
Catumbela Airport,9,-12.4792,13.4869
Sofia Airport,9,42.6966934204,23.4114360809
Atlas Brasil Cantanhede Airport,9,2.8413889408,-60.6922225952
Ndolo Airport,9,-4.3266601562,15.3275003433
Faa'a International Airport,9,-17.553699,-149.606995
Metlakatla Seaplane Base,9,55.131001,-131.578003
Stevens Point Municipal Airport,9,44.5452003479,-89.5302963257
Tidjikja Airport,9,18.5701007843,-11.423500061
Bauru - Arealva Airport,9,-22.1668591409,-49.0502866745
Braunschweig-Wolfsburg Airport,9,52.319199,10.5561
Mohamed Boudiaf International Airport,9,36.2760009766,6.6203899384
Tuzla International Airport,9,44.4586982727,18.7248001099
Chipata Airport,9,-13.5583000183,32.5872001648
Lynn Lake Airport,9,56.863899231,-101.0759963989
Shahid Ashrafi Esfahani Airport,9,34.3459014893,47.1581001282
Flin Flon Airport,9,54.6781005859,-101.6819992065
Edmonton City Centre (Blatchford Field) Airport,9,53.5724983215,-113.521003723
Lahr Airport,9,48.3693008423,7.8277201652
Takapoto Airport,9,-14.7095003128,-145.2460021973
Palonegro Airport,9,7.1265,-73.1848
Vilyuisk Airport,9,63.7566680908,121.6933364868
Enterprise Municipal Airport,9,31.29969978,-85.89990234
Ankang Wulipu Airport,9,32.708099,108.931
Paraburdoo Airport,9,-23.1711006165,117.745002747
London Stansted Airport,9,51.8849983215,0.2349999994
Anshan Air Base,9,41.105301,122.853996
Metz-Nancy-Lorraine Airport,9,48.9821014404,6.2513198853
Fort Bridger Airport,9,41.3918991089,-110.406997681
Söderhamn Airport,9,61.2615013123,17.0991001129
Ben Gurion International Airport,9,32.0113983154,34.8866996765
Kericho Airport,9,-0.3899,35.242093
Akhiok Airport,9,56.9387016296,-154.182998657
Boulia Airport,9,-22.9132995605,139.8999938965
Gorna Oryahovitsa Airport,9,43.1514015198,25.7129001617
Baise Youjiang Airport,9,23.7206001282,106.959999084
Poplar River Airport,9,52.9965258788,-97.2741937637
Walla Walla Regional Airport,9,46.09489822,-118.288002
Binaka Airport,9,1.16638,97.704697
Amsterdam Airport Schiphol,9,52.308601,4.76389
Taoxian Airport,9,41.6398010254,123.483001709
Debra Marcos Airport,9,10.3500003815,37.716999054
Caçador Airport,9,-26.78840065,-50.9398002625
Khasab Air Base,9,26.170999527,56.2406005859
El Bagre Airport,9,7.59647,-74.8089
Bayankhongor Airport,9,46.1632995605,100.7040023804
Creil Air Base,9,49.2535018921,2.5191400051
Mana Island Airport,9,-17.6730995178,177.098007202
Bata Airport,9,1.9054700136,9.805680275
Nottingham Airport,9,52.9199981689,-1.0791699886
Bursa Yenişehir Airport,9,40.2551994324,29.5625991821
Long Akah Airport,9,3.2999999523,114.7829971313
Semipalatinsk Airport,9,50.351295,80.234398
Matsapha Airport,9,-26.5289993286,31.3075008392
Arapiraca Airport,9,-9.7753601074,-36.6291999817
Žilina Airport,9,49.2314987183,18.6135005951
Lamar Municipal Airport,9,38.0696983337,-102.68800354
Ie Jima Airport,9,26.7220001221,127.785003662
Minneapolis-St Paul International/Wold-Chamberlain Airport,9,44.882,-93.221802
Wemindji Airport,9,53.0106010437,-78.8311004639
Phoenix Sky Harbor International Airport,9,33.434299469,-112.0120010376
Lokichoggio Airport,9,4.2041201591,34.3482017517
Bowen Airport,9,-20.0182991028,148.2149963379
Walgett Airport,9,-30.0328006744,148.1260070801
Rimouski Airport,9,48.478099823,-68.4969024658
Sioux Lookout Airport,9,50.113899231,-91.9052963257
Ye Airport,9,15.3000001907,97.8669967651
Appleton International Airport,9,44.2580986023,-88.5190963745
Linfen Qiaoli Airport,9,36.132629,111.641236
Erie International Tom Ridge Field,9,42.0831270134,-80.1738667488
Naryan Mar Airport,9,67.6399993896,53.1218986511
Playa Baracoa Airport,9,23.0328006744,-82.5793991089
Ibiza Airport,9,38.8728981018,1.3731199503
Kédougou Airport,9,12.5722999573,-12.2202997208
Ladd AAF Airfield,9,64.83750153,-147.6139984
Fort St John Airport,9,56.2380981445,-120.7399978638
El Tor Airport,9,28.2089996338,33.6455001831
Sikasso Airport,9,11.3330001831,-5.6999998093
Long Bawan Airport,9,3.9028,115.6921
Cooma Snowy Mountains Airport,9,-36.3005981445,148.973999023
Natuashish Airport,9,55.913898,-61.184399
Allen Army Airfield,9,63.9944992065,-145.722000122
London Heathrow Airport,9,51.4706,-0.461941
Hamilton Island Airport,9,-20.3581008911,148.95199585
Plettenberg Bay Airport,9,-34.0881601675,23.3287234306
Évreux-Fauville (BA 105) Air Base,9,49.0287017822,1.2198599577
Angoon Seaplane Base,9,57.503601,-134.585007
Basango Mboliasa Airport,9,-1.4349999428,19.0240001678
Vance W. Amory International Airport,9,17.2056999207,-62.5899009705
Gostomel Airport,9,50.6035003662,30.1919002533
Hachijojima Airport,9,33.1150016785,139.785995483
Bijie Feixiong Airport,9,27.267066,105.472097
Fakarava Airport,9,-16.0541000366,-145.6569976807
Dr. Arturo H. Illia Airport,9,-39.0007019043,-67.6204986572
Eleftherios Venizelos International Airport,9,37.9364013672,23.9444999695
Gonder Airport,9,12.519900322,37.4339981079
Rangiroa Airport,9,-14.9542999268,-147.6609954834
Kamembe Airport,9,-2.4622399807,28.9078998566
Yoshkar-Ola Airport,9,56.7005996704,47.9047012329
Kigali International Airport,9,-1.96863,30.1395
Harrisburg International Airport,9,40.1935005188,-76.7633972168
Suzhou Guangfu Airport,9,31.2631,120.401001
Saint John Airport,9,45.3161010742,-65.890296936
Talladega Municipal Airport,9,33.5699005127,-86.0509033203
Salamanca Airport,9,40.9520988464,-5.5019898415
Kuressaare Airport,9,58.2299003601,22.5095005035
Kalgoorlie Boulder Airport,9,-30.7894001007,121.461997986
Al Baha Airport,9,20.2961006165,41.6343002319
Pouso Alegre Airport,9,-22.2891998291,-45.9191017151
Izhevsk Airport,9,56.8280982971,53.4575004578
General Bartolome Salom International Airport,9,10.4805002213,-68.0729980469
Mid Ohio Valley Regional Airport,9,39.3451004028,-81.439201355
Chimore Airport,9,-16.976834,-65.145568
Zhengzhou Xinzheng International Airport,9,34.5196990967,113.841003418
Surat Airport,9,21.1140995026,72.7417984009
Comodoro Arturo Merino Benítez International Airport,9,-33.3930015564,-70.7857971191
John Murtha Johnstown Cambria County Airport,9,40.3161010742,-78.8339004517
Sakkyryr Airport,9,67.792,130.394
Sydney Bankstown Airport,9,-33.9244003296,150.9880065918
Andersen Air Force Base,9,13.584,144.929998
Centralia / James T. Field Memorial Aerodrome,9,43.285599,-81.508301
Devonport Airport,9,-41.1697006226,146.429992676
Warrnambool Airport,9,-38.29529953,142.4470062256
Val de Cans/Júlio Cezar Ribeiro International Airport,9,-1.3792500496,-48.4762992859
Phrae Airport,9,18.1322002411,100.1650009155
Ilimanaq Heliport,9,69.0809150007,-51.1143153906
La Désirade Airport,9,16.296902,-61.0844
Faranah Airport,9,10.0354995728,-10.7698001862
Rostock-Laage Airport,9,53.9182014465,12.2783002853
Pakhokku Airport,9,21.4043,95.11125
Pisa International Airport,9,43.683899,10.3927
Qinhuangdao Beidaihe Airport,9,39.666389,119.058889
Bragança Airport,9,41.8578,-6.70713
Kleinsee Airport,9,-29.6884002686,17.0939998627
Sub Teniente Nestor Arias Airport,9,10.2787,-68.755203
Monte Caseros Airport,9,-30.2719,-57.6402
Yaoundé Airport,9,3.83604002,11.5235004425
Locarno Airport,9,46.1608009338,8.8786096573
Maniitsoq Airport,9,65.4124984741,-52.9393997192
Nukus Airport,9,42.4883995056,59.623298645
Man Airport,9,7.272069931,-7.5873599052
Havadarya Airport,9,27.1583003998,56.1725006104
Waynesville-St. Robert Regional Forney field,9,37.74160004,-92.14070129
Vanguardia Airport,9,4.16787,-73.6138
Hartsfield Jackson Atlanta International Airport,9,33.6367,-84.428101
Gomel Airport,9,52.5270004272,31.0167007446
Le Puy-Loudes Airport,9,45.0806999207,3.7628901005
Augusto C. Sandino (Managua) International Airport,9,12.141500473,-86.1681976318
Scatsta Airport,8,60.432800293,-1.296110034
Hpa-N Airport,8,16.893699646,97.6745986938
Skive Airport,8,56.550201416,9.1729803085
Orcas Island Airport,8,48.7081985474,-122.910003662
Ufa International Airport,8,54.5574989319,55.8744010925
Pierrefonds Airport,8,-21.3208999634,55.4249992371
Ramingining Airport,8,-12.3563995361,134.8979949951
Pointe-à-Pitre Le Raizet,8,16.265301,-61.531799
Marau Airport,8,-9.8616695404,160.824996948
RAF Odiham,8,51.2341003418,-0.9428250194
Colmar-Houssen Airport,8,48.1099014282,7.3590102196
Qurghonteppa International Airport,8,37.8664016724,68.8647003174
Valley International Airport,8,26.2285003662,-97.6544036865
Kiffa Airport,8,16.5900001526,-11.4062004089
Shenandoah Valley Regional Airport,8,38.2638015747,-78.8964004517
Polokwane International Airport,8,-23.845269,29.458615
Pleiku Airport,8,14.0045003891,108.016998291
Mutare Airport,8,-18.9974994659,32.6272010803
Wajir Airport,8,1.73324,40.091599
Santiago Vila Airport,8,4.27624,-74.7967
Metz-Frescaty (BA 128) Air Base,8,49.0717010498,6.1316699982
Morombe Airport,8,-21.753900528,43.3754997253
Albert J Ellis Airport,8,34.8292007446,-77.6120986938
Yap International Airport,8,9.49891,138.082993
Santander Airport,8,43.4271011353,-3.8200099468
Tubuai Airport,8,-23.3654003143,-149.5240020752
Hengchun Airport,8,22.0410995483,120.7300033569
Vigo Airport,8,42.2318000793,-8.6267700195
West Houston Airport,8,29.8181991577,-95.6725997925
Hommalinn Airport,8,24.8995990753,94.9140014648
Carlisle Airport,8,54.9375,-2.8091700077
Rockhampton Airport,8,-23.3819007874,150.475006104
Catania-Fontanarossa Airport,8,37.466801,15.0664
Charles M. Schulz Sonoma County Airport,8,38.50899887,-122.8130035
Aripuanã Airport,8,-10.188278,-59.457273
Yuendumu Airport,8,-22.2541999817,131.7819976807
Hood Airport,8,-40.9733009338,175.6340026855
Ficksburg Sentraoes Airport,8,-28.8230991364,27.9088993073
General Villamil Airport,8,-0.942628026,-90.9530029297
General E. Mosconi Airport,8,-45.7853,-67.4655
St Lucie County International Airport,8,27.49510002,-80.36830139
Malanje Airport,8,-9.5250902176,16.3124008179
Santiago de Compostela Airport,8,42.8963012695,-8.415140152
Principe Airport,8,1.6629400253000002,7.4117398262
Montgomery Regional (Dannelly Field) Airport,8,32.30059814,-86.39399719
El Plumerillo Airport,8,-32.8316993713,-68.7929000854
La Crosse Municipal Airport,8,43.879002,-91.256699
Cancún International Airport,8,21.0365009308,-86.8770980835
Chengjisihan Airport,8,47.865833,122.767503
Kendall-Tamiami Executive Airport,8,25.6478996277,-80.432800293
Charles B. Wheeler Downtown Airport,8,39.1231994629,-94.5927963257
Bannu Airport,8,32.9729,70.527901
Salt Cay Airport,8,21.3330001831,-71.1999969482
Diyarbakir Airport,8,37.893901825,40.2010002136
Ghanzi Airport,8,-21.6924991608,21.6581001282
Andrés Sabella Gálvez International Airport,8,-23.444501,-70.445099
José Aponte de la Torre Airport,8,18.245300293,-65.6434020996
Davison Army Air Field,8,38.7150001526,-77.1809997559
Abemama Atoll Airport,8,0.4908330142,173.828994751
Heide-Büsum Airport,8,54.1533317566,8.9016666412
Trail Airport,8,49.0555992126,-117.60900116
Union Island International Airport,8,12.6001348495,-61.411945343
Atsugi Naval Air Facility,8,35.4546012878,139.4499969482
Reales Tamarindos Airport,8,-1.0416500568,-80.4721984863
Qionghai Bo'ao Airport,8,19.13824,110.454775
Alula Airport,8,11.9582,50.748
Pickens County Airport,8,34.4533996582,-84.4573974609
Kannur International Airport,8,11.918614,75.547211
Prairie Du Chien Municipal Airport,8,43.0192985535,-91.1237030029
Lahad Datu Airport,8,5.0322499275,118.3239974976
Petawawa Airport,8,45.9522018433,-77.3191986084
Comandante FAP German Arias Graziani Airport,8,-9.3474397659,-77.5983963013
José Martí International Airport,8,22.989200592,-82.4091033936
Haifa International Airport,8,32.8093986511,35.0430984497
Girona Airport,8,41.901000977,2.7605500221
Comodoro Pedro Zanni Airport,8,-35.8446,-61.8576
Shahrekord Airport,8,32.2971992493,50.8422012329
Motueka Airport,8,-41.123298645,172.9889984131
Paphos International Airport,8,34.7179985046,32.4856987
Pajala Airport,8,67.2455978394,23.0688991547
Ngorangora Airport,8,-10.4497003555,161.897994995
Juanda International Airport,8,-7.3798298836,112.7870025635
Nice-Côte d'Azur Airport,8,43.6584014893,7.2158699036
Cat Lake Airport,8,51.7271995544,-91.8244018555
Daman Airport,8,20.4344005585,72.8432006836
Juína Airport,8,-11.419444,-58.701668
Dr. Luis Maria Argaña International Airport,8,-22.0499992371,-60.6199989319
Juwata Airport,8,3.326667,117.569444
Truth Or Consequences Municipal Airport,8,33.2369003296,-107.272003174
Buffalo Spring,8,0.530583,37.534195
Lensk Airport,8,60.7206001282,114.825996399
Negage Airport,8,-7.7545099258,15.2876996994
Iwo Jima Airport,8,24.7840003967,141.3229980469
Dongying Shengli Airport,8,37.5085983276,118.788002014
Argyle Airport,8,-16.6369,128.451004
Komsomolsk-on-Amur Airport,8,50.4090003967,136.9340057373
Taupo Airport,8,-38.7397003174,176.0839996338
Monroe Regional Airport,8,32.5108985901,-92.0376968384
Ostafyevo International Airport,8,55.511667,37.507222
Tehuacan Airport,8,18.4972000122,-97.4198989868
Lecce Galatina Air Base,8,40.239201,18.133301
Alonso Valderrama Airport,8,7.9878401756,-80.4096984863
Apalachicola Regional Airport,8,29.72750092,-85.02749634
Cocos (Keeling) Islands Airport,8,-12.1883001328,96.8339004517
Kobuk Airport,8,66.9123001099,-156.897003174
Lázaro Cárdenas Airport,8,18.0016994476,-102.221000671
Guillermo León Valencia Airport,8,2.4544,-76.6093
Shanghai Pudong International Airport,8,31.1434001923,121.8050003052
Ithaca Tompkins Regional Airport,8,42.4910011292,-76.4583969116
Ulanhot Airport,8,46.195333,122.008333
El Trompillo Airport,8,-17.8115997314,-63.1715011597
Pichoy Airport,8,-39.6500015259,-73.0860977173
Ishurdi Airport,8,24.1525001526,89.0494003296
Cuamba Airport,8,-14.815,36.529999
Coronel FAP Francisco Secada Vignetta International Airport,8,-3.7847399712,-73.3087997437
Ukunda Airstrip,8,-4.29333,39.571098
Kratie Airport,8,12.4879999161,106.0550003052
Marion County Brown Field,8,35.060699,-85.585297
Salluit Airport,8,62.1794013977,-75.6671981812
Mocímboa da Praia Airport,8,-11.3618001938,40.3549003601
Koltsovo Airport,8,56.7430992126,60.8027000427
Nakhchivan Airport,8,39.1888008118,45.4584007263
Mayo Airport,8,63.6164016724,-135.8679962158
Boun Neau Airport,8,21.6475,101.9
Copernicus Wrocław Airport,8,51.1026992798,16.885799408
Sihanoukville International Airport,8,10.57970047,103.637001038
Narrandera Airport,8,-34.7022018433,146.511993408
Vicecomodoro Angel D. La Paz Aragonés Airport,8,-27.7655563354,-64.3099975586
Singapore Changi Airport,8,1.35019,103.994003
Renmark Airport,8,-34.1963996887,140.6739959717
Wangerooge Airport,8,53.7827796936,7.9138889313
Zürich Airport,8,47.464699,8.54917
Douala International Airport,8,4.0060801506,9.7194795609
Tari Airport,8,-5.8449997902,142.947998047
Srednekolymsk Airport,8,67.4805,153.7364
Al-Jawf Domestic Airport,8,29.7851009369,40.0999984741
Eagle River Union Airport,8,45.9323005676,-89.2683029175
Eastern Oregon Regional At Pendleton Airport,8,45.695098877,-118.841003418
Nakhon Ratchasima Airport,8,14.9495000839,102.31300354
Şanlıurfa GAP Airport,8,37.445663,38.895592
Mönchengladbach Airport,8,51.230278,6.504444
Dublin Airport,8,53.421299,-6.2700700000000005
Stronsay Airport,8,59.1553001404,-2.6413900852000003
Orangeburg Municipal Airport,8,33.4567985535,-80.8594970703
Lodwar Airport,8,3.1219699383,35.6086997986
Ängelholm-Helsingborg Airport,8,56.2961006165,12.8471002579
Kiev Zhuliany International Airport,8,50.40194,30.45194
Garner Field,8,29.2112998962,-99.743598938
Kayseri Erkilet Airport,8,38.770401001,35.4953994751
Lasham Airport,8,51.1871986389,-1.0334999561
Qazvin Airport,8,36.240101,50.0471
São Pedro Airport,8,16.8332004547,-25.0552997589
Eskişehir Air Base,8,39.7840995789,30.5820999146
Rajbiraj Airport,8,26.510066,86.733902
San Fernando De Apure Airport,8,7.8833198547,-67.4440002441
Daloa Airport,8,6.7928099632,-6.4731898308
Orlando Executive Airport,8,28.5455,-81.332901
Gran Canaria Airport,8,27.9319000244,-15.3865995407
La Grande/Union County Airport,8,45.2901992798,-118.007003784
Nanyuki Airport,8,-0.0623988993,37.0410079956
Waimea Kohala Airport,8,20.0013008118,-155.6679992676
Awassa Airport,8,7.0669999123,38.5
Balıkesir Körfez Airport,8,39.554599762,27.0137996674
Yangon International Airport,8,16.9073009491,96.1332015991
Baton Rouge Metropolitan Airport,8,30.533199,-91.149597
Red Deer Regional Airport,8,52.1822013855,-113.8939971924
Camden Airport,8,-34.0402984619,150.68699646
Brigadeiro Cabral Airport,8,-20.1807003021,-44.8708992004
Gode Airport,8,5.9351301193,43.5786018372
Jacareacanga Airport,8,-6.2331600189,-57.7769012451
Erfurt Airport,8,50.979801178,10.9581003189
Chimoio Airport,8,-19.1513004303,33.4290008545
Gazipaşa Airport,8,36.299217,32.300598
Carajás Airport,8,-6.1152777672,-50.0013885498
Kamphaeng Saen Airport,8,14.1020002365,99.9171981812
Youngstown Warren Regional Airport,8,41.26070023,-80.67910004
Langley Airport,8,49.1007995605,-122.630996704
San Gabriel Valley Airport,8,34.086102,-118.035004
Rafsanjan Airport,8,30.297700882,56.0511016846
Livermore Municipal Airport,8,37.6934013367,-121.819999695
Seinäjoki Airport,8,62.692101,22.8323
Daegu Airport,8,35.896872,128.65531
Xichang Qingshan Airport,8,27.9890995026,102.1839981079
Hami Airport,8,42.8414,93.669197
Aubenas-Ardèche Méridional Airport,8,44.544203,4.372192
Cadete FAP Guillermo Del Castillo Paredes Airport,8,-6.5087399483,-76.3731994629
Carlos Rovirosa Pérez International Airport,8,17.9969997406,-92.8173980713
Solapur Airport,8,17.6280002594,75.9347991943
Takamatsu Airport,8,34.2141990662,134.01600647
Muan International Airport,8,34.991406,126.382814
Dunedin Airport,8,-45.9281005859,170.1979980469
Humera Airport,8,14.25,36.5830001831
Hakkari Yüksekova Airport,8,37.5497,44.2381
Pilot Point Airport,8,57.5803985596,-157.572006226
Coronel FAP Carlos Ciriani Santa Rosa International Airport,8,-18.0533008575,-70.2758026123
Sam Mbakwe International Airport,8,5.4270601273,7.206029892
Billund Airport,8,55.7402992249,9.1517801285
Santa Cruz Air Force Base,8,-22.9324,-43.719101
Eduardo Falla Solano Airport,8,2.15217,-74.7663
Massena International Richards Field,8,44.935798645,-74.8455963135
Beru Airport,8,-1.3547199965,176.0070037842
Raton Municipal-Crews Field,8,36.74150085,-104.5019989
In Aménas Airport,8,28.0515,9.64291
Corpus Christi International Airport,8,27.7703990936,-97.5011978149
Annecy-Haute-Savoie-Mont Blanc Airport,8,45.9308333,6.1063889
Koulamoutou Mabimbi Airport,8,-1.1846100092,12.4413003922
Mykolaiv International Airport,8,47.0578994751,31.9197998047
Big Trout Lake Airport,8,53.8177986145,-89.8968963623
Nakhon Si Thammarat Airport,8,8.5396203995,99.9447021484
Golog Maqin Airport,8,34.418066,100.301144
Filippos Airport,8,40.2860984802,21.8407993317
Fonte Boa Airport,8,-2.5326099396,-66.0831985474
Niigata Airport,8,37.9558982849,139.121002197
Brindisi – Salento Airport,8,40.6576,17.947001
The Eastern Iowa Airport,8,41.8847007751,-91.7108001709
Shungnak Airport,8,66.8880996704,-157.1620025635
Lafayette Regional Airport,8,30.20529938,-91.98760223
North Central West Virginia Airport,8,39.2966003418,-80.2281036377
Alice International Airport,8,27.7409000397,-98.0269012451
Kikai Airport,8,28.3213005066,129.927993774
Multan International Airport,8,30.2031993866,71.4190979004
Rodez-Marcillac Airport,8,44.4079017639,2.4826700687
Erzincan Airport,8,39.7102012634,39.5270004272
Aurillac Airport,8,44.8913993835,2.4219400883
Hagfors Airport,8,60.0200996399,13.5789003372
Texarkana Regional Webb Field,8,33.4537010193,-93.9909973145
Humaitá Airport,8,-7.5321202278,-63.072101593
Kuini Lavenia Airport,8,-15.977297,-173.791089
Kogalym International Airport,8,62.1903991699,74.5337982178
Maryborough Airport,8,-25.5133,152.714996
San Jose Airport,8,12.3614997864,121.04699707
Tupelo Regional Airport,8,34.2681007385,-88.7698974609
Francisco de Sá Carneiro Airport,8,41.2481002808,-8.6813898086
Taba International Airport,8,29.5877990723,34.7780990601
Toledo Express Airport,8,41.58679962,-83.80780029
Mehamn Airport,8,71.0297012329,27.8267002106
Termas de Río Hondo international Airport,8,-27.4966,-64.93595
Nadym Airport,8,65.4809036255,72.6988983154
Comox Airport,8,49.7108001709,-124.8870010376
Raduzhny Airport,8,62.1585998535,77.3289031982
Ras Al Khaimah International Airport,8,25.6135005951,55.9388008118
Temindung Airport,8,-0.4845309854,117.156997681
Boende Airport,8,-0.2169999927,20.8500003815
Roanoke–Blacksburg Regional Airport,8,37.3255,-79.975403
Douglas-Charles Airport,8,15.547,-61.299999
Sege Airport,8,-8.5788898468,157.8760070801
Pokhara Airport,8,28.2008991241,83.9821014404
Yasouj Airport,8,30.7005004883,51.5451011658
Qiqihar Sanjiazi Airport,8,47.2396011353,123.9179992676
Quepos Managua Airport,8,9.4431600571,-84.1297988892
Savannakhet Airport,8,16.5566005707,104.7600021362
Trois-Rivières Airport,8,46.3527984619,-72.679397583
Osan Air Base,8,37.090599,127.029999
Fort Yukon Airport,8,66.5715026855,-145.25
Nakhon Phanom Airport,8,17.3838005066,104.6429977417
Mc Comb/Pike County Airport/John E Lewis Field,8,31.17849922,-90.47190094
Condron Army Air Field,8,32.34149933,-106.4029999
Fréjus Airport,8,43.4175,6.7357
Mc Clellan-Palomar Airport,8,33.12829971,-117.2799988
Barstow Daggett Airport,8,34.85369873,-116.7870026
Liupanshui Yuezhao Airport,8,26.609417,104.979
Mallam Aminu International Airport,8,12.0476,8.52462
Wevelgem Airport,8,50.817199707,3.2047200203
Robins Air Force Base,8,32.6400985718,-83.5919036865
Afutara Aerodrome,8,-9.1913888889,160.948611111
Comodoro D.R. Salomón Airport,8,-35.493598938,-69.5743026733
Lanzarote Airport,8,28.945499,-13.6052
Carora Airport,8,10.1756029129,-70.0652160645
Sultan Khairun Babullah Airport,8,0.8314139843,127.3809967041
Dane County Regional Truax Field,8,43.1399002075,-89.3375015259
Barrow Walney Island Airport,8,54.1286111,-3.2675
Kasiguncu Airport,8,-1.4167499542,120.657997131
Greater Portsmouth Regional Airport,8,38.8404998779,-82.8472976685
Ust-Ilimsk Airport,8,58.136100769,102.5650024414
Osijek Airport,8,45.4626998901,18.8101997375
Ísafjörður Airport,8,66.0580978394,-23.1352996826
Bonaventure Airport,8,48.0710983276,-65.4602966309
Kuqa Airport,8,41.677856,82.872917
Gan International Airport,8,-0.693342,73.155602
Hangzhou Xiaoshan International Airport,8,30.2294998169,120.4339981079
El Centro NAF Airport (Vraciu Field),8,32.829201,-115.671996
Ngau Airport,8,-18.1156005859,179.339996338
Ilebo Airport,8,-4.329919,20.590124
General Abelardo L. Rodríguez International Airport,8,32.5410995483,-116.9700012207
Brig. Lysias Augusto Rodrigues Airport,8,-7.3204398155,-47.4586982727
General José Antonio Anzoategui International Airport,8,10.111111,-64.692222
Port Moresby Jacksons International Airport,8,-9.4433803558,147.2200012207
Lakeland Linder International Airport,8,27.988899,-82.018602
Shigatse Air Base,8,29.3519,89.311401
Kawthoung Airport,8,10.0493001938,98.5380020142
Senador Nilo Coelho Airport,8,-9.3624095917,-40.5690994263
Brown Field Municipal Airport,8,32.5722999573,-116.9800033569
Balmaceda Airport,8,-45.9160995483,-71.6894989014
Tikehau Airport,8,-15.119600296,-148.2310028076
Modibo Keita International Airport,8,12.5335,-7.94994
Araraquara Airport,8,-21.8120002747,-48.1329994202
Perito Moreno Airport,8,-46.537899,-70.978699
MBS International Airport,8,43.5329017639,-84.0795974731
